customerID,tenure,MonthlyCharges,TotalCharges,SeniorCitizen,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),Churn,Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_No Churn,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_No Churn,Churn Reason_Poor expertise of online support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,CLTV,Customer Status_Churned,Customer Status_Joined,Customer Status_Stayed,Dependents,Device Protection Plan,Gender_Female,Gender_Male,Internet Service,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Online Backup,Online Security,Paperless Billing,Partner,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Phone Service,Population,Premium Tech Support,Referred a Friend,Satisfaction Score,Senior Citizen,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code
3647-GMGDH,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,-0.28191487721948255,0.974389081617442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0297217858780172,1,0,0,0,1,0,1,1,0,0,1,0,"38.336216, -120.76901",0.8616415993757457,-0.46467297530437734,1.0339487177942646,0.995691086322526,0,0,7,0,0,1,1,0,1,0,1,-0.7540391106485309,0,1,-1.0348111960060762,0,1,1,1,-0.43390358070310786,-0.27589934128678345,0.08993927300157226,-0.25006192683205564,-0.11069916549440723,0,1,95642
9079-YEXQJ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,-0.23280787428184851,1.5538487457813746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9545377074036192,1,0,0,0,1,1,0,1,0,0,1,0,"33.990646, -117.663025",-0.8971306320461685,0.9774072418812408,-0.9671659559028346,1.5437741492581196,1,0,0,1,0,0,0,1,0,0,1,2.543090227438053,1,0,-1.8677464795125864,0,1,1,1,0.8659515989086926,1.7045198176270122,2.0697510193454804,-0.25006192683205564,1.9147328648251973,0,0,91710
1576-PFZIW,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-0.6747709007205548,-0.5371321005193477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2441672824356755,0,0,1,0,1,0,1,1,0,0,1,0,"35.383937, -119.020428",-0.33322727274230785,0.3471775359913531,1.0339487177942646,1.351610880241067,0,0,2,1,1,0,1,0,1,0,1,-0.431515108524547,0,1,0.631059371006944,1,1,1,1,1.5158791887145928,-0.27589934128678345,0.30285244622393115,-0.25006192683205564,1.8927843373010615,0,1,93301
8976-OQHGT,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1.7314722432235126,1.292638181286895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1518959133989142,1,0,0,1,0,1,0,1,0,1,0,0,"33.794209, -118.317354",-0.9766341127918058,0.6736083161199004,1.0339487177942646,-0.2809414139298938,0,3,5,1,0,0,1,0,1,0,1,-0.045020586233685045,1,1,-1.0348111960060762,0,0,0,0,-1.1650721192347455,-0.27589934128678345,-0.6830525310556028,-0.25006192683205564,-0.9221325185490814,0,1,90717
0388-EOPEX,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0.9948671991590022,-0.8411215663950572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12537905613773573,1,0,0,0,0,1,0,1,0,0,1,0,"33.890046, -117.455583",-0.9378462312612413,1.0737206511261086,1.0339487177942646,0.3172711974449313,0,0,1,0,1,1,1,1,0,0,1,2.3694014400200047,0,1,-1.8677464795125864,0,0,0,0,-1.246313067960483,-0.27589934128678345,-0.8600044353501853,-0.25006192683205564,-1.0077494567477956,1,1,92503
1729-VLAZJ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.7805792461611467,-1.475675270216634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.3103826566376244,0,0,1,1,0,1,0,1,0,1,0,0,"34.419203, -119.710008",-0.7236817746623294,0.027011895730092602,-0.9671659559028346,-0.8240115220215646,0,5,0,1,1,0,0,0,1,0,0,0.4635951378671752,1,0,-0.20187591249956613,0,0,0,0,-0.921349273057533,0.9123521540614938,-0.8829101492605907,2.0485388084729976,-0.916048224471549,0,0,93101
1273-MTETI,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,-0.8220919095334569,-0.6421348584550939,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.41461512906804,1,0,0,0,1,1,0,1,0,0,1,0,"34.245289, -117.642503",-0.7940695750787343,0.9869354173930617,-0.9671659559028346,0.8001858474095243,1,0,0,0,0,1,0,1,0,0,1,0.051054453002774586,0,0,-0.20187591249956613,1,1,0,0,-1.1650721192347455,-0.27589934128678345,-0.8227329315102714,-0.25006192683205564,-0.9159095511022605,0,1,91737
1206-EHBDD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-0.28191487721948255,-1.200853237100854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5320881284114958,0,0,1,0,1,1,0,1,0,0,1,0,"38.027218, -122.23463",0.7365815722757535,-1.1451468371908946,1.0339487177942646,0.5144474213059069,0,0,9,0,1,0,1,1,0,0,1,-0.6441300290195323,0,1,-0.20187591249956613,0,0,0,0,0.9471925476344301,-0.27589934128678345,-0.6051403478874211,-0.25006192683205564,0.5842589578606315,0,1,94572
3410-MHHUM,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.30736915803212583,0.12594087088971578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5205205271195936,0,0,1,1,1,1,0,1,0,0,1,0,"37.801776, -122.402293",0.6453389667266033,-1.2229912232565066,1.0339487177942646,0.9856651766346799,1,2,4,1,0,0,1,1,0,0,1,-0.8907099087679236,0,1,1.4639946545134541,0,1,1,0,0.4597468552800049,1.3084359858442531,0.3890003916969779,-0.25006192683205564,0.8170568765536852,0,0,94111
3521-SYVOR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2.4680772872880232,-1.2637252588278132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9776055496628095,1,0,0,0,0,1,0,1,1,0,0,0,"32.886925, -117.152162",-1.3438370125755872,1.214596225727621,-0.9671659559028346,-0.005228897514122529,0,0,0,0,0,1,0,1,0,0,1,2.491236420263261,0,0,-1.8677464795125864,0,1,1,1,0.1754035347399236,-0.27589934128678345,-0.741369683171727,-0.25006192683205564,-0.20787799585754926,1,1,92126
6595-YGXIT,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0.11094114628158969,1.613479941646119,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45430939946322757,1,0,0,0,0,0,1,1,0,0,1,0,"37.171727, -122.142961",0.39034073044571393,-1.1025857651222326,-0.9671659559028346,0.8035278173054733,1,0,0,1,0,1,0,1,0,0,1,-0.5480549897830728,0,0,-1.0348111960060762,1,0,0,1,-0.31204215761450155,-0.27589934128678345,0.5109692237857864,-0.25006192683205564,0.14452917068105978,0,1,95006
0067-DKWBL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,0.30736915803212583,1.3756033233595832,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7986183042948463,1,0,0,0,0,0,1,1,0,1,0,0,"32.961064, -117.134917",-1.3138309110824817,1.2226029203334772,-0.9671659559028346,-0.5232342313861776,0,0,0,0,1,1,0,1,0,0,1,1.2028577411677785,0,0,-1.0348111960060762,1,0,0,0,-1.246313067960483,-0.27589934128678345,-0.7799865175017823,-0.25006192683205564,-1.000781119941049,0,1,92129
3768-NLUBH,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,-0.8711989124710909,1.2531001057678794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7153156395305342,1,0,0,0,1,0,1,1,0,0,1,0,"33.840399, -118.353714",-0.9579397437287437,0.6567267031382304,1.0339487177942646,1.1928673101835017,1,0,1,0,0,0,1,1,0,0,1,0.9526523882406529,0,1,-1.8677464795125864,1,1,0,1,0.9878130219972988,-0.27589934128678345,1.9243851352542147,-0.25006192683205564,1.761165975675123,0,1,90503
1915-OAKWD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-1.018519921283993,1.3794923143942401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.3155088438063334,0,0,1,0,0,1,0,0,0,0,0,1,"37.885629, -122.46858",0.6792765923824851,-1.2537676665930284,-0.9671659559028346,-1.5241542152228262,0,0,0,0,0,1,0,1,0,0,1,-0.42664934188992987,0,0,-0.20187591249956613,0,0,0,0,-0.6776264268803204,-0.27589934128678345,-0.05839803669400535,-0.25006192683205564,-0.6935953391274167,0,0,94920
6305-YLBMM,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0.16004814921922372,-1.312337646761029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1330683368907992,1,0,0,0,1,0,1,1,0,0,1,0,"38.375325, -121.507935",0.8774700921163235,-0.8077490444044855,-0.9671659559028346,1.3081652715937333,0,0,0,1,0,1,0,1,0,0,1,-1.039735937851687,1,0,-0.20187591249956613,0,1,1,1,1.475258714351724,-0.27589934128678345,-0.6794961791512294,-0.25006192683205564,1.5150311456907486,0,1,95639
5127-BZENZ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-0.47834288897001864,1.0988367947264746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.31205558225876245,0,0,1,0,0,1,0,1,0,1,0,0,"41.10831, -121.360362",1.9835846241322912,-0.7392322602311086,1.0339487177942646,0.00980996701764691,1,0,1,0,1,0,1,1,0,0,1,-0.9757654176848091,0,1,-0.20187591249956613,0,0,0,1,0.9471925476344301,-0.27589934128678345,1.7192163862446694,-0.25006192683205564,0.9258738694343639,0,1,96056
3045-XETSH,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0.012727140406321634,1.328287265771253,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1412184800702285,1,0,0,0,1,1,0,1,0,0,1,0,"34.659579, -118.584212",-0.6263949667406368,0.5497086055296304,-0.9671659559028346,1.000704041166449,1,0,0,1,0,1,0,1,0,0,1,-0.9177101432306028,0,0,-0.20187591249956613,0,1,1,0,-0.921349273057533,-0.27589934128678345,-0.37683191444744535,-0.25006192683205564,-0.582344628615725,0,1,93532
0431-APWVY,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,-0.3801288830947506,-0.28888483947372584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3227688190225464,1,0,0,0,0,1,0,1,0,0,1,0,"38.067204, -122.524004",0.7527650111446786,-1.279500519120423,1.0339487177942646,0.8419604711088836,0,0,1,0,0,1,1,1,0,0,1,-0.4125290779306488,0,1,-0.20187591249956613,0,1,1,1,-0.1901807345258953,-0.27589934128678345,-0.2831501182296075,-0.25006192683205564,0.015885352826359292,0,1,94949
1697-LYYYX,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-1.018519921283993,1.2537482709403223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0288358644603836,0,0,1,1,0,1,0,0,0,0,0,1,"38.326215, -122.718742",0.8575939183841945,-1.3699155782190005,1.0339487177942646,-1.5308381550147236,0,1,8,0,0,0,1,0,1,0,1,-0.6713210778600398,0,1,0.631059371006944,0,0,0,0,1.150294919448774,-0.27589934128678345,2.122101923200978,-0.25006192683205564,0.22420048817153,1,0,94931
2309-OSFEU,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.4546901668450279,-1.475675270216634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.606847147894626,1,0,0,0,0,0,1,1,0,1,0,0,"41.950683, -124.097094",2.324516248959313,-2.0098717117863636,-0.9671659559028346,-1.0362266104143099,0,0,0,0,0,1,0,0,1,0,0,-0.9535355426678328,0,0,-1.8677464795125864,0,1,1,0,-0.921349273057533,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.9593975197111312,0,1,95567
0519-DRGTI,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,-1.018519921283993,1.276434051975823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.6128276995914532,0,0,1,1,0,1,0,0,0,0,0,1,"38.029729, -121.387999",0.737597843345627,-0.752063864685849,1.0339487177942646,-1.4890635313153644,0,3,9,0,0,0,1,0,1,0,1,-0.1383288169916369,0,1,0.631059371006944,0,0,0,0,-0.5151445294288454,-0.27589934128678345,0.11052867876373446,-0.25006192683205564,-0.6150195412543257,0,0,95219
0083-PIVIK,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.369863281412755,-1.1198325905454942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3000944788651082,0,0,1,0,1,0,1,1,0,1,0,0,"41.813521, -121.492666",2.2690029982680837,-0.8006597883919122,-0.9671659559028346,0.5461961353174201,1,0,0,1,1,0,0,1,0,0,1,-0.9261059758550403,1,0,-0.20187591249956613,0,0,0,1,1.27215634253738,1.3084359858442531,-0.4718707396814258,-0.25006192683205564,1.0029901300956934,1,0,96134
6907-FLBER,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.16004814921922372,0.7293826464340347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9831610423683689,0,1,0,0,0,0,1,1,0,1,0,0,"34.174215, -118.345928",-0.8228351863969472,0.6603416711986047,-0.9671659559028346,-0.35446475164076624,1,0,0,1,0,0,0,1,0,0,1,0.34519481642482525,0,0,1.4639946545134541,0,0,0,0,-1.2869335423233519,0.12018449049597567,-0.8431117638044114,-0.25006192683205564,-1.028779273200395,0,0,91505
9348-YVOMK,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.9948671991590022,1.3613436895658402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9870035594721093,0,0,1,0,0,0,1,1,0,1,0,0,"33.807864, -117.923782",-0.9711075570534179,0.8563401693768118,-0.9671659559028346,-0.6719518917558969,0,0,0,0,0,1,0,0,1,0,1,1.1008674562186471,0,0,0.631059371006944,0,0,1,0,-1.1650721192347455,-0.27589934128678345,-0.678092356031082,-0.25006192683205564,-0.9410822344623538,1,1,92802
8197-BFWVU,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-0.6747709007205548,-1.3641908605564592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6725974131246262,0,0,1,0,1,1,0,1,1,0,0,0,"35.607875, -118.466318",-0.2425933775432534,0.6044457034630947,1.0339487177942646,0.9472325228312691,1,0,2,1,1,1,1,1,0,0,1,-0.7844740039121164,1,1,-0.20187591249956613,0,1,1,1,1.5971201374403303,-0.27589934128678345,-0.7380356032613768,-0.25006192683205564,1.2990161715158344,0,1,93240
5756-JYOJT,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.11094114628158969,-1.1515926839951953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0284423623586314,0,0,1,0,1,1,0,1,1,0,0,0,"33.765893, -117.881533",-0.9880943802607338,0.8759559907976728,-0.9671659559028346,-0.0002159426701992251,0,0,0,0,0,0,0,0,1,0,1,0.7570676509668275,1,0,-0.20187591249956613,0,1,1,0,-0.8807287986946642,-0.27589934128678345,-0.818568256253834,-0.25006192683205564,-0.8020725822533384,0,1,92706
7851-WZEKY,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.20915515215685776,1.0204088088608863,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7050990686282146,1,0,0,0,0,1,0,1,0,0,1,0,"38.029729, -121.387999",0.737597843345627,-0.752063864685849,-0.9671659559028346,1.0107299508542955,1,0,0,0,0,1,0,1,0,0,1,-0.1383288169916369,0,0,-1.0348111960060762,0,1,1,1,-1.246313067960483,-0.27589934128678345,-0.7928081019991288,-0.25006192683205564,-0.9679016640827478,0,1,95219
0594-UFTUL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,-1.018519921283993,1.1299487230037328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.26595570117548,0,0,1,1,0,0,1,0,0,0,0,1,"38.549822, -121.266725",0.9480938487389148,-0.6957574638954496,1.0339487177942646,-1.505773380795108,0,3,1,0,0,1,1,0,1,0,1,-1.0055801642204532,0,1,0.631059371006944,0,0,0,0,-0.7994878499689267,-0.27589934128678345,-0.27154518043638876,-0.25006192683205564,-0.7943242077443441,0,0,95655
3162-ZJZFU,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.5350442314729766,0.10131059433688629,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24797824264990043,0,0,1,1,0,0,1,1,0,0,1,0,"40.331975, -121.460674",1.6693804022969656,-0.7858061975638154,1.0339487177942646,0.9238387335596279,0,2,5,1,0,1,1,1,0,0,1,-1.0461759231033863,1,1,-0.20187591249956613,0,0,0,1,0.8253311245458238,-0.27589934128678345,0.6256030800718245,-0.25006192683205564,1.041135707152725,1,1,96061
8166-ORCHU,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,-0.13459386840658047,1.4112524078439415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0036299876081065025,0,0,1,0,0,0,1,1,0,0,1,0,"37.758019, -122.138678",0.6276292999785524,-1.100597207685475,1.0339487177942646,0.9572584325191154,0,0,10,1,1,1,1,1,0,0,1,0.9943930333905547,1,1,0.631059371006944,1,1,0,0,0.012921637288448537,-0.27589934128678345,0.8365625994519782,-0.25006192683205564,0.505988241399975,0,1,94605
5980-BDHPY,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.2582621550944918,-0.6965807329402955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.352671577506682,0,0,1,0,1,0,1,1,1,0,0,0,"40.345949, -120.081187",1.6750360661481716,-0.1453230939542553,1.0339487177942646,0.7417013742304213,1,0,5,1,1,1,1,1,0,0,1,-1.0421688211689957,1,1,-0.20187591249956613,0,1,1,1,1.5971201374403303,-0.27589934128678345,0.12952708498972956,-0.25006192683205564,1.3970409094316363,0,1,96136
1439-LCGVL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1.018519921283993,-1.3622463650391305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6439783247054591,0,0,1,0,0,1,0,0,0,0,0,1,"34.051809, -118.383843",-0.8723762762331314,0.6427380860445906,1.0339487177942646,-1.5274961851187747,0,0,10,0,0,0,1,0,1,0,1,0.27621541883995904,0,1,-0.20187591249956613,0,0,0,0,-0.2714216832516328,-0.27589934128678345,-0.829681855955001,-0.25006192683205564,-0.8877553903024646,0,0,90035
1307-TVUFB,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,-0.08548686546894643,-0.6000041222463068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.717914536549987,0,0,1,0,0,0,1,1,0,0,1,0,"34.630356, -120.032564",-0.6382223221667018,-0.1227478830629517,-0.9671659559028346,0.48269870729439374,1,0,0,1,0,1,0,1,0,0,1,-0.7775092791213899,0,0,0.631059371006944,1,0,0,0,0.3785059065542674,-0.27589934128678345,-0.21911238689888263,-0.25006192683205564,0.29319395622678623,0,1,93460
7811-JIVPF,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-0.920305915408725,1.2634707485269652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.32487105018053486,0,0,1,0,1,1,0,1,1,0,0,0,"33.864622, -118.179626",-0.9481360264346416,0.7375541575043678,-0.9671659559028346,-0.5081953668544082,0,0,0,0,0,0,0,0,1,0,1,3.322805478838218,0,0,1.4639946545134541,0,0,0,0,-0.3932831063402391,5.665358135454603,0.2541631810068181,-0.25006192683205564,-0.29904186882780304,0,0,90805
3604-WLABM,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.40558316390739385,-0.635653206730665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.8426517576552384,0,0,1,0,1,1,0,1,0,1,0,0,"32.741499, -117.127409",-1.402694932371325,1.2260888155553251,-0.9671659559028346,-0.35613573658874054,0,0,0,0,0,0,0,1,0,0,1,1.2250399125902978,1,0,0.631059371006944,0,0,0,0,-0.921349273057533,-0.27589934128678345,-0.7312972522846692,-0.25006192683205564,-0.8158185799840602,0,1,92104
3580-HYCSP,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1.4859372285353425,0.6639179640173037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1706919330175138,0,0,1,1,1,0,1,1,0,0,1,0,"33.744439, -117.98588",-0.9967774067573553,0.8275086401431611,1.0339487177942646,1.5170383900905298,1,4,10,1,1,1,1,1,0,0,1,-0.6367836754731496,0,1,-0.20187591249956613,0,1,1,1,1.5971201374403303,-0.27589934128678345,1.8975019225033916,-0.25006192683205564,2.5230964027280383,0,1,92655
5392-AKEMH,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-0.42923588603238466,0.5478963981500288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0374110666310807,0,0,1,0,0,1,0,1,0,1,0,0,"33.17494, -117.242761",-1.2272693852601866,1.1725319448000582,-0.9671659559028346,-0.663596967016025,0,0,0,0,0,1,0,1,0,0,1,1.9094433822653156,0,0,0.631059371006944,0,0,0,0,-0.8401083243317955,-0.27589934128678345,-0.4446365711505658,-0.25006192683205564,-0.7516336110088823,0,1,92083
4423-JWZJN,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.4546901668450279,1.4637537868118147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3325603309335983,0,0,1,1,1,0,1,1,0,0,1,0,"36.245926, -118.693138",0.015643489204026768,0.4991352673656737,1.0339487177942646,0.8469734259528069,1,2,9,0,0,0,1,0,1,0,1,-0.8807398575264042,0,1,0.631059371006944,0,1,1,0,1.27215634253738,-0.27589934128678345,2.5124700373359725,-0.25006192683205564,1.8948817720115498,0,1,93265
0348-SDKOL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0.3564761609697598,-1.2481692946891842,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484352136224663,1,0,0,0,1,1,0,1,0,0,1,0,"32.825086, -117.199424",-1.368864964264065,1.1926529145961728,1.0339487177942646,1.2429968586227327,1,0,1,0,0,1,1,0,1,0,1,1.3931473794568736,1,1,-1.0348111960060762,0,1,1,1,1.0284334963601676,3.6849389765408076,-0.6447515569275807,-0.25006192683205564,1.0827515852762009,0,0,92117
8677-HDZEE,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-0.8711989124710909,-1.3136339771059147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1689516470717619,0,0,1,0,0,1,0,1,0,0,1,0,"33.638645, -116.55783",-1.0395951612639114,1.490539097196858,-0.9671659559028346,1.3549528501370158,1,0,0,1,0,1,0,1,0,0,1,-0.9783414117854887,1,0,-0.20187591249956613,0,1,1,1,0.9471925476344301,-0.27589934128678345,-0.7191307852433916,-0.25006192683205564,1.0369789729083025,0,1,92561
